,0,1,2,3,4,5,6,7,8,9,10,11,12
8373,2,0,0,1,0,0,0,0,0,0,0,b,30
8374,3,1,1,1,0,0,0,0,0,1,0,b,30
8375,4,0,0,1,1,1,0,1,1,1,0,b,30
8376,5,0,0,1,1,0,0,0,1,0,0,b,30
8377,6,0,1,1,0,0,1,0,1,0,1,b,30
8378,7,0,0,1,0,0,1,0,1,0,0,b,30
8379,8,0,0,1,1,0,0,0,0,0,0,b,30
8380,9,1,0,1,0,0,1,0,1,0,1,b,30
8381,0,0,0,0,0,0,0,0,0,0,0,d,26
8382,1,0,0,0,0,1,0,1,1,0,0,d,26
8383,2,1,0,0,0,0,0,0,1,0,0,d,26
8384,3,0,0,0,0,0,0,0,1,0,0,d,26
8385,4,0,0,0,1,1,1,1,1,0,0,d,26
8386,5,0,0,1,0,0,0,0,0,0,0,d,26
8387,6,0,0,1,0,0,0,0,1,0,1,d,26
8388,7,1,0,1,1,0,1,1,1,0,1,d,26
8389,8,1,0,0,1,1,1,1,0,0,0,d,26
8390,9,1,0,0,0,0,0,0,0,1,0,d,26
8391,0,0,0,1,0,1,0,0,0,0,0,f,16
8392,1,1,1,0,0,0,1,1,0,0,0,f,16
8393,2,0,1,0,0,1,0,0,0,0,0,f,16
8394,3,0,0,0,1,1,0,0,0,0,1,f,16
8395,4,1,0,1,1,0,1,1,1,0,0,f,16
8396,5,0,1,0,0,1,0,0,1,0,0,f,16
8397,6,0,0,0,0,1,1,0,0,0,0,f,16
8398,7,0,0,0,0,1,0,0,0,0,0,f,16
8399,8,0,0,0,0,1,1,0,0,0,0,f,16
8400,9,0,0,0,0,0,0,0,0,0,0,f,16
8401,0,0,0,0,0,1,0,0,0,0,0,b,27
8402,1,0,0,0,0,1,0,0,0,1,1,b,27
8403,2,0,0,1,0,0,1,1,0,0,0,b,27
8404,3,0,0,1,0,0,0,0,1,0,0,b,27
8405,4,0,0,1,0,1,1,1,0,0,1,b,27
8406,5,1,0,1,0,0,0,0,1,0,0,b,27
8407,6,0,0,1,0,0,0,0,1,0,0,b,27
8408,7,0,1,0,0,0,0,0,1,0,0,b,27
8409,8,1,0,0,1,1,1,1,1,0,0,b,27
8410,9,1,0,0,0,0,1,0,1,0,0,b,27
8411,0,1,1,0,0,1,0,0,0,0,1,d,21
8412,1,1,1,0,1,0,0,0,1,0,1,d,21
8413,2,0,0,1,1,1,0,0,1,0,0,d,21
8414,3,1,0,0,1,0,0,0,1,0,0,d,21
8415,4,0,0,0,1,0,1,1,1,0,0,d,21
8416,5,0,0,1,0,0,0,0,1,0,1,d,21
8417,6,0,0,1,0,0,0,0,1,1,0,d,21
8418,7,0,0,1,0,0,0,0,1,0,0,d,21
8419,8,0,0,0,0,1,1,1,0,0,1,d,21
8420,9,0,0,0,0,0,0,0,0,0,0,d,21
8421,0,0,0,0,0,0,0,1,0,0,0,f,7
8422,1,0,1,0,0,1,1,1,0,0,0,f,7
8423,2,0,0,0,0,1,0,1,0,0,0,f,7
8424,3,0,0,0,0,1,0,0,1,0,0,f,7
8425,4,0,0,1,1,1,1,1,1,0,0,f,7
8426,5,0,0,0,0,1,0,0,0,0,0,f,7
8427,6,0,0,0,0,1,0,0,0,0,0,f,7
8428,7,0,0,0,0,1,0,0,0,0,0,f,7
8429,8,0,1,0,0,1,0,0,0,0,0,f,7
8430,9,0,0,0,0,0,0,0,0,0,0,f,7
8431,0,1,1,1,0,0,0,0,0,0,0,b,15
8432,1,0,0,1,0,1,0,1,0,0,0,b,15
8433,2,0,0,1,0,0,0,1,0,0,0,b,15
8434,3,0,0,1,0,1,1,1,0,0,0,b,15
8435,4,0,0,1,1,1,1,1,0,0,0,b,15
8436,5,0,0,1,0,0,0,0,1,0,0,b,15
8437,6,1,0,1,0,0,0,0,1,0,0,b,15
8438,7,0,0,1,0,0,0,1,1,0,0,b,15
8439,8,0,0,1,1,1,1,1,1,0,0,b,15
8440,9,1,0,0,0,0,0,0,0,0,0,b,15
8441,0,0,0,0,0,0,0,0,0,0,0,d,1
8442,1,0,1,0,0,0,0,0,1,0,0,d,1
8443,2,0,0,0,0,0,0,0,1,0,0,d,1
8444,3,0,0,0,0,0,0,0,1,0,0,d,1
8445,4,0,0,0,1,1,1,1,1,0,0,d,1
8446,5,0,0,1,0,0,0,0,1,0,0,d,1
8447,6,0,0,1,0,0,0,0,1,0,0,d,1
8448,7,0,0,1,0,0,0,0,1,0,0,d,1
8449,8,0,0,0,1,1,1,1,1,0,0,d,1
8450,9,0,0,0,0,0,0,0,0,0,0,d,1
8451,0,0,0,0,0,0,0,0,0,0,0,f,3
8452,1,0,0,0,0,0,1,1,0,1,0,f,3
8453,2,0,0,0,0,0,0,0,0,0,0,f,3
8454,3,0,0,0,0,1,0,1,0,0,0,f,3
8455,4,0,0,1,1,1,1,1,0,0,0,f,3
8456,5,0,0,0,0,1,0,0,0,0,0,f,3
8457,6,0,0,0,0,1,0,0,0,0,0,f,3
8458,7,0,0,0,0,1,0,0,0,0,0,f,3
8459,8,0,0,0,0,1,0,0,0,0,0,f,3
8460,9,0,0,0,0,0,0,0,0,0,0,f,3
8461,0,0,0,0,0,0,0,0,0,0,0,b,1
8462,1,0,0,1,0,0,0,0,0,0,0,b,1
8463,2,0,0,1,0,0,0,0,0,0,0,b,1
8464,3,1,0,1,0,0,0,0,0,0,0,b,1
8465,4,0,0,1,1,1,1,1,0,0,0,b,1
8466,5,0,0,1,0,0,0,0,1,0,0,b,1
8467,6,0,0,1,0,0,0,0,1,0,0,b,1
8468,7,0,0,1,0,0,0,0,1,0,0,b,1
8469,8,0,0,1,1,1,1,1,0,0,0,b,1
8470,9,0,0,0,0,0,0,0,0,0,0,b,1
8471,0,0,1,0,1,0,0,1,0,0,0,d,24
8472,1,0,0,0,1,0,0,0,1,0,0,d,24
8473,2,0,0,0,0,0,0,0,0,1,0,d,24
8474,3,0,0,1,1,0,0,0,0,0,0,d,24
8475,4,0,1,0,1,1,1,1,1,0,1,d,24
8476,5,0,1,1,0,0,0,0,1,1,0,d,24
8477,6,1,0,1,0,1,0,0,0,0,1,d,24
8478,7,0,0,1,0,0,0,0,1,0,1,d,24
8479,8,0,1,0,0,1,0,1,1,0,0,d,24
8480,9,0,0,0,0,0,1,0,0,0,0,d,24
8481,0,0,0,0,0,0,0,1,0,0,0,f,22
8482,1,0,0,0,0,0,1,0,0,0,0,f,22
8483,2,0,0,0,0,1,1,0,0,0,0,f,22
8484,3,0,0,0,0,1,0,0,0,0,1,f,22
8485,4,0,0,1,1,1,0,1,1,0,0,f,22
8486,5,0,0,0,0,1,0,1,0,0,0,f,22
8487,6,0,0,0,0,1,0,0,1,0,0,f,22
8488,7,0,0,1,0,1,0,0,0,0,0,f,22
8489,8,0,1,1,0,1,0,0,1,0,0,f,22
8490,9,1,0,0,0,1,0,0,0,0,0,f,22
8491,0,0,0,0,0,0,0,0,0,0,0,b,25
8492,1,1,1,1,0,1,1,0,0,0,0,b,25
8493,2,0,0,0,0,0,0,0,0,0,0,b,25
8494,3,0,0,1,1,0,0,0,0,1,0,b,25
8495,4,0,1,0,1,1,1,1,0,0,0,b,25
8496,5,1,0,1,1,0,0,0,1,0,0,b,25
8497,6,0,0,1,0,0,0,0,1,0,0,b,25
8498,7,0,0,1,0,0,0,1,1,0,0,b,25
8499,8,0,0,0,0,0,0,1,1,1,0,b,25
8500,9,0,0,0,0,0,0,0,0,1,0,b,25
8501,0,0,0,0,0,0,0,0,0,0,0,d,15
8502,1,0,0,0,0,0,0,0,1,1,0,d,15
8503,2,0,0,0,0,0,1,0,1,0,0,d,15
8504,3,0,0,1,0,1,0,0,1,0,0,d,15
8505,4,0,0,0,1,1,1,0,1,0,0,d,15
8506,5,0,0,0,0,0,0,0,1,0,0,d,15
8507,6,0,0,1,1,0,0,0,1,0,0,d,15
8508,7,0,0,1,1,0,0,0,1,0,1,d,15
8509,8,0,0,0,1,1,0,1,0,0,0,d,15
8510,9,0,1,0,0,0,1,0,0,0,0,d,15
8511,0,0,0,0,0,0,0,0,0,0,0,f,14
8512,1,0,0,0,0,0,1,1,0,0,0,f,14
8513,2,0,0,0,0,1,0,0,0,0,0,f,14
8514,3,0,0,0,0,1,0,0,0,0,0,f,14
8515,4,1,0,0,1,1,1,1,0,0,0,f,14
8516,5,0,0,0,0,1,0,0,0,1,0,f,14
8517,6,0,0,1,1,1,0,1,1,0,0,f,14
8518,7,0,0,0,1,1,0,0,0,1,0,f,14
8519,8,0,0,0,0,0,0,0,0,0,0,f,14
8520,9,0,1,0,0,0,0,0,0,0,1,f,14
8521,0,0,0,0,0,1,0,0,0,0,0,b,13
8522,1,0,1,1,0,0,0,0,0,1,0,b,13
8523,2,0,0,1,0,0,0,0,0,0,0,b,13
8524,3,0,0,1,1,0,0,0,1,0,0,b,13
8525,4,0,0,1,0,1,1,1,0,0,0,b,13
8526,5,0,0,1,0,0,1,0,1,0,0,b,13
8527,6,0,0,1,0,0,0,0,1,0,0,b,13
8528,7,0,0,1,0,0,0,1,1,1,0,b,13
8529,8,0,1,1,1,1,1,1,0,0,0,b,13
8530,9,0,0,0,0,0,0,0,1,0,0,b,13
8531,0,1,1,1,0,0,0,0,0,0,0,d,22
8532,1,0,1,0,0,0,1,1,0,0,0,d,22
8533,2,0,0,0,0,0,0,0,1,0,0,d,22
8534,3,1,0,0,0,1,0,0,0,0,1,d,22
8535,4,0,0,0,1,1,0,1,1,0,0,d,22
8536,5,0,0,0,0,0,0,0,0,0,0,d,22
8537,6,0,0,1,0,0,0,0,1,0,0,d,22
8538,7,0,0,1,0,1,0,0,1,0,0,d,22
8539,8,0,1,0,0,1,0,1,1,0,1,d,22
8540,9,0,0,0,0,0,1,0,0,0,0,d,22
8541,0,0,0,0,0,0,0,0,0,0,0,f,2
8542,1,0,0,0,1,0,1,1,0,0,0,f,2
8543,2,0,0,0,0,1,0,0,0,1,0,f,2
8544,3,0,0,0,0,1,0,0,0,0,0,f,2
8545,4,0,0,1,1,1,1,1,0,0,0,f,2
8546,5,0,0,0,0,1,0,0,0,0,0,f,2
8547,6,0,0,0,0,1,0,0,0,0,0,f,2
8548,7,0,0,0,0,1,0,0,0,0,0,f,2
8549,8,0,0,0,0,1,0,0,0,0,0,f,2
8550,9,0,0,0,0,0,0,0,0,0,0,f,2
8551,0,0,0,0,0,0,0,0,0,0,0,b,11
8552,1,0,1,1,1,0,0,0,0,0,0,b,11
8553,2,0,0,1,1,0,0,0,0,1,0,b,11
8554,3,0,0,0,0,0,1,0,0,0,0,b,11
8555,4,0,0,1,1,1,1,0,0,0,0,b,11
8556,5,0,0,1,0,1,0,0,1,0,0,b,11
8557,6,0,0,1,0,0,0,0,1,0,0,b,11
8558,7,0,0,1,0,0,0,0,1,0,0,b,11
8559,8,0,1,0,1,1,1,1,0,0,0,b,11
8560,9,0,0,0,0,0,0,1,0,0,0,b,11
8561,0,0,0,0,0,0,0,0,0,0,0,d,21
8562,1,1,0,0,0,1,0,0,1,0,0,d,21
8563,2,0,0,0,0,0,0,1,1,0,0,d,21
8564,3,0,0,1,0,0,0,0,1,0,0,d,21
8565,4,1,0,0,1,1,0,0,1,0,0,d,21
8566,5,0,0,1,0,0,1,0,1,0,0,d,21
8567,6,0,0,1,0,1,0,0,1,0,0,d,21
8568,7,0,0,1,0,0,0,0,1,0,0,d,21
8569,8,0,0,1,1,1,1,1,0,0,0,d,21
8570,9,0,0,1,1,0,0,1,0,1,0,d,21
8571,0,0,0,0,1,0,0,0,0,0,0,f,13
8572,1,0,0,0,0,0,1,1,0,1,0,f,13
8573,2,0,0,0,0,1,0,0,0,1,0,f,13
8574,3,0,0,0,0,1,0,1,1,0,0,f,13
8575,4,0,0,1,1,1,1,1,0,0,0,f,13
8576,5,0,1,0,0,1,0,1,0,0,0,f,13
8577,6,0,0,0,0,1,0,0,0,0,0,f,13
8578,7,0,0,0,0,1,0,1,0,1,1,f,13
8579,8,0,0,0,0,1,0,0,0,0,0,f,13
8580,9,0,0,0,0,0,0,0,0,1,0,f,13
8581,0,0,0,0,1,0,1,0,0,1,0,b,16
8582,1,0,0,0,0,0,0,0,0,0,0,b,16
8583,2,0,0,0,0,0,0,0,0,0,0,b,16
8584,3,0,0,1,0,0,0,0,0,0,1,b,16
8585,4,0,0,1,1,1,1,1,0,0,0,b,16
8586,5,0,0,1,0,0,1,0,1,0,0,b,16
8587,6,0,0,1,1,0,1,0,1,0,0,b,16
8588,7,0,0,1,1,0,0,0,1,1,0,b,16
8589,8,0,0,1,1,1,1,1,0,0,0,b,16
8590,9,0,0,0,1,0,0,0,0,0,0,b,16
8591,0,0,0,0,0,0,0,0,0,0,0,d,5
8592,1,0,0,0,0,0,0,0,1,1,0,d,5
8593,2,0,0,0,0,0,0,1,1,0,0,d,5
8594,3,0,0,0,0,0,0,0,1,0,0,d,5
8595,4,0,0,0,1,1,1,1,1,0,0,d,5
8596,5,0,0,1,0,0,1,0,1,1,0,d,5
8597,6,0,0,1,0,0,0,0,1,0,0,d,5
8598,7,0,0,1,0,0,0,0,1,0,0,d,5
8599,8,0,0,0,1,1,1,1,1,0,0,d,5
8600,9,0,0,0,0,0,0,1,0,0,0,d,5
8601,0,0,0,1,0,1,0,0,1,0,1,f,9
8602,1,0,0,0,0,0,1,1,0,0,0,f,9
8603,2,0,0,0,0,1,0,0,0,1,0,f,9
8604,3,0,0,0,1,1,0,0,0,1,0,f,9
8605,4,0,0,1,1,1,1,1,1,0,0,f,9
8606,5,0,0,0,0,1,0,0,0,0,0,f,9
8607,6,0,0,0,0,0,0,0,0,0,0,f,9
8608,7,0,0,0,0,1,0,0,0,0,0,f,9
8609,8,0,0,0,0,1,0,0,0,0,0,f,9
8610,9,0,0,0,0,0,0,0,0,0,0,f,9
8611,0,0,0,0,1,0,1,0,0,0,0,b,18
8612,1,0,1,1,0,0,0,0,0,0,1,b,18
8613,2,0,0,1,0,0,0,0,0,0,0,b,18
8614,3,0,0,1,0,0,1,0,0,0,0,b,18
8615,4,0,0,1,1,1,1,1,1,0,0,b,18
8616,5,1,1,0,0,1,0,0,1,0,0,b,18
8617,6,0,0,1,0,0,1,0,1,0,0,b,18
8618,7,0,0,1,0,1,0,0,1,0,0,b,18
8619,8,0,0,1,1,1,1,1,0,1,0,b,18
8620,9,0,0,0,0,0,0,0,1,0,0,b,18
8621,0,0,1,0,0,0,0,0,0,0,0,d,20
8622,1,0,0,0,0,0,0,0,1,0,1,d,20
8623,2,0,0,0,0,0,0,0,1,0,0,d,20
8624,3,1,1,1,0,0,0,1,0,0,0,d,20
8625,4,1,1,0,1,0,1,1,1,0,1,d,20
8626,5,0,0,1,0,0,1,0,0,0,0,d,20
8627,6,0,0,0,0,0,0,0,1,0,1,d,20
8628,7,0,0,1,0,0,0,0,0,0,0,d,20
8629,8,0,0,0,1,1,1,1,1,0,0,d,20
8630,9,0,0,0,1,0,0,1,0,0,0,d,20
8631,0,0,0,0,0,0,0,0,0,0,0,f,27
8632,1,0,0,1,0,0,1,1,0,0,0,f,27
8633,2,0,1,0,1,1,0,0,0,0,0,f,27
8634,3,1,0,1,0,1,0,0,0,1,1,f,27
8635,4,1,0,0,1,1,1,1,0,0,1,f,27
8636,5,1,1,0,0,1,0,1,0,0,0,f,27
8637,6,0,0,0,0,1,0,0,1,0,0,f,27
8638,7,0,1,1,0,1,0,1,0,0,0,f,27
8639,8,1,0,0,0,1,1,1,1,0,0,f,27
8640,9,0,1,0,0,0,1,0,0,0,0,f,27
8641,0,0,0,0,0,0,0,0,0,0,0,b,7
8642,1,0,0,1,0,1,0,0,0,1,0,b,7
8643,2,0,0,1,0,0,0,0,0,0,0,b,7
8644,3,0,0,0,0,0,0,0,0,0,0,b,7
8645,4,0,0,1,0,1,1,1,0,0,0,b,7
8646,5,0,0,1,0,0,0,0,1,0,0,b,7
8647,6,1,0,1,0,0,0,0,1,0,1,b,7
8648,7,0,0,1,0,0,0,0,1,0,0,b,7
8649,8,0,0,1,1,1,1,1,0,0,0,b,7
8650,9,0,0,0,1,0,0,0,0,0,0,b,7
8651,0,1,1,0,0,0,1,0,0,0,0,d,26
8652,1,0,0,0,0,1,0,0,1,0,0,d,26
8653,2,0,0,0,0,1,0,1,1,1,0,d,26
8654,3,0,0,1,0,0,1,0,1,0,0,d,26
8655,4,0,0,0,1,1,0,1,1,1,0,d,26
8656,5,1,0,1,1,0,0,0,1,0,0,d,26
8657,6,0,0,1,0,0,1,0,1,1,1,d,26
8658,7,1,0,0,0,0,0,0,1,0,0,d,26
8659,8,0,0,1,1,1,1,1,1,1,1,d,26
8660,9,0,0,0,0,0,1,0,0,0,0,d,26
8661,0,0,0,0,0,0,0,0,0,0,0,f,20
8662,1,1,0,1,0,0,1,0,0,0,0,f,20
8663,2,0,0,0,0,1,0,0,0,0,0,f,20
8664,3,0,0,1,1,0,0,0,0,0,0,f,20
8665,4,1,0,1,0,1,1,1,0,0,1,f,20
8666,5,0,0,0,0,1,0,1,0,0,0,f,20
8667,6,0,0,1,0,1,0,0,0,0,0,f,20
8668,7,0,1,0,0,1,0,0,0,0,0,f,20
8669,8,0,1,0,0,0,1,0,0,0,0,f,20
8670,9,0,0,0,0,0,0,0,0,0,1,f,20
8671,0,0,0,1,0,1,0,0,0,0,0,b,17
8672,1,0,0,1,0,0,0,0,0,0,0,b,17
8673,2,0,0,1,0,0,0,0,0,0,0,b,17
8674,3,0,0,1,0,0,0,0,0,1,0,b,17
8675,4,0,0,1,1,1,1,1,1,1,0,b,17
8676,5,1,0,1,0,0,0,0,1,0,0,b,17
8677,6,0,0,0,0,1,1,0,1,0,0,b,17
8678,7,0,0,1,0,0,0,0,1,0,1,b,17
8679,8,0,0,1,1,1,1,1,0,0,1,b,17
8680,9,0,1,0,0,0,1,0,0,0,0,b,17
8681,0,0,0,0,0,0,0,0,0,0,0,d,3
8682,1,0,0,0,0,0,0,0,1,0,0,d,3
8683,2,0,0,0,0,0,0,0,1,0,0,d,3
8684,3,0,0,0,0,0,1,0,1,0,0,d,3
8685,4,0,0,0,1,1,1,1,1,0,0,d,3
8686,5,0,0,1,0,0,0,0,1,0,0,d,3
8687,6,0,0,1,0,0,0,0,1,0,0,d,3
8688,7,0,1,1,0,0,0,0,1,0,0,d,3
8689,8,0,0,0,1,1,1,1,0,0,0,d,3
8690,9,0,0,0,0,0,0,0,0,0,0,d,3
8691,0,0,0,0,0,0,0,0,1,0,0,f,25
8692,1,0,0,0,0,0,1,0,1,0,0,f,25
8693,2,0,0,0,0,1,0,0,0,1,0,f,25
8694,3,0,0,0,0,1,0,0,0,1,0,f,25
8695,4,0,0,1,0,1,1,0,0,1,0,f,25
8696,5,0,0,0,1,1,0,0,0,1,0,f,25
8697,6,0,0,0,0,1,0,0,0,0,1,f,25
8698,7,1,0,0,0,0,0,0,0,0,0,f,25
8699,8,0,1,0,0,1,0,1,0,1,0,f,25
8700,9,0,1,0,0,1,0,0,1,1,1,f,25
8701,0,0,0,0,0,1,0,0,0,0,0,b,25
8702,1,0,0,1,0,0,1,1,0,0,0,b,25
8703,2,0,0,1,0,0,0,0,1,0,0,b,25
8704,3,0,0,1,0,0,0,0,1,1,0,b,25
8705,4,0,0,1,1,1,0,0,0,0,0,b,25
8706,5,0,0,0,0,1,1,0,1,0,0,b,25
8707,6,0,0,1,1,0,0,1,1,0,0,b,25
8708,7,0,0,1,0,0,0,0,1,0,0,b,25
8709,8,0,1,0,1,0,1,1,0,0,0,b,25
8710,9,0,0,0,0,0,1,1,1,0,0,b,25
8711,0,0,0,0,0,0,0,0,0,0,0,d,12
8712,1,0,0,0,0,0,0,0,0,0,0,d,12
8713,2,0,0,1,0,0,0,0,1,1,0,d,12
8714,3,0,0,0,0,0,0,0,1,0,0,d,12
8715,4,0,0,0,1,1,1,1,1,0,0,d,12
8716,5,0,0,1,0,0,0,0,1,0,0,d,12
8717,6,0,0,1,0,1,0,0,1,0,0,d,12
8718,7,1,0,1,0,0,0,0,1,0,0,d,12
8719,8,1,0,0,1,1,1,1,1,0,0,d,12
8720,9,0,0,0,0,0,0,0,0,0,0,d,12
8721,0,0,1,0,0,0,0,1,0,0,1,f,26
8722,1,0,1,0,0,1,1,1,0,0,0,f,26
8723,2,0,0,0,0,1,1,1,1,1,0,f,26
8724,3,0,0,0,0,1,0,0,1,0,1,f,26
8725,4,0,0,1,0,1,1,1,0,0,0,f,26
8726,5,0,0,0,0,1,0,0,1,0,0,f,26
8727,6,0,0,1,0,1,0,1,0,0,0,f,26
8728,7,0,0,0,0,1,1,0,0,1,0,f,26
8729,8,0,0,0,0,0,0,1,1,0,0,f,26
8730,9,0,1,0,0,0,0,0,0,1,0,f,26
8731,0,0,0,0,1,1,0,0,0,0,1,b,14
8732,1,0,0,1,0,0,0,0,0,1,0,b,14
8733,2,0,0,1,0,0,0,0,0,0,0,b,14
8734,3,0,0,1,0,0,0,1,0,0,0,b,14
8735,4,0,0,1,1,1,1,1,1,0,1,b,14
8736,5,0,0,0,1,0,0,0,1,1,0,b,14
8737,6,0,0,1,0,0,0,0,0,0,0,b,14
8738,7,0,1,0,0,0,0,0,1,0,0,b,14
8739,8,0,0,1,1,1,1,1,1,0,0,b,14
8740,9,0,0,0,0,0,0,0,0,0,0,b,14
8741,0,0,0,0,0,0,0,0,0,0,1,d,18
8742,1,0,0,0,0,0,0,0,1,1,0,d,18
8743,2,1,0,0,0,0,0,0,1,1,0,d,18
8744,3,0,0,0,0,0,0,0,1,0,0,d,18
8745,4,0,0,0,1,0,0,1,1,0,1,d,18
8746,5,0,0,1,0,0,0,0,1,0,1,d,18
8747,6,1,0,1,0,0,0,0,1,0,0,d,18
8748,7,0,0,1,0,0,0,1,1,0,0,d,18
8749,8,0,0,0,1,1,1,1,1,0,1,d,18
8750,9,0,0,0,0,0,0,0,0,0,1,d,18
8751,0,0,1,0,0,0,0,0,1,1,0,f,21
8752,1,0,0,0,0,0,1,0,0,0,0,f,21
8753,2,0,0,1,0,1,0,0,0,0,0,f,21
8754,3,0,0,1,1,1,0,0,0,1,0,f,21
8755,4,1,0,1,1,1,0,1,0,0,0,f,21
8756,5,0,1,0,0,1,1,0,0,0,0,f,21
8757,6,0,0,0,0,0,0,0,0,0,1,f,21
8758,7,0,1,0,0,1,0,0,0,0,0,f,21
8759,8,0,0,0,0,1,0,0,0,0,0,f,21
8760,9,0,0,0,0,0,0,0,0,1,1,f,21
8761,0,0,1,0,0,0,0,0,1,0,0,b,28
8762,1,0,0,1,1,0,0,0,0,0,0,b,28
8763,2,1,0,1,0,0,0,0,0,0,0,b,28
8764,3,0,0,1,0,0,0,0,0,1,0,b,28
8765,4,0,1,1,1,1,1,1,0,0,0,b,28
8766,5,1,0,1,0,0,1,1,0,0,0,b,28
8767,6,1,0,1,0,0,0,0,0,0,1,b,28
8768,7,0,0,1,0,1,0,1,1,0,0,b,28
8769,8,1,0,1,1,0,1,1,0,0,0,b,28
8770,9,0,0,1,0,0,0,0,0,1,1,b,28
8771,0,1,0,1,0,0,1,0,0,0,0,d,13
8772,1,0,0,0,0,0,0,0,1,1,0,d,13
8773,2,0,0,0,1,0,0,0,1,0,0,d,13
8774,3,0,1,0,0,0,0,1,1,0,0,d,13
8775,4,1,0,0,1,1,0,1,1,0,0,d,13
8776,5,0,0,1,0,0,0,0,1,0,1,d,13
8777,6,0,0,1,0,0,0,0,1,0,0,d,13
8778,7,0,0,1,0,0,0,0,1,1,0,d,13
8779,8,0,0,0,1,1,1,1,1,0,0,d,13
8780,9,0,0,0,0,0,0,0,0,0,0,d,13
8781,0,0,0,1,0,0,0,0,0,1,1,f,30
8782,1,1,0,1,1,1,1,0,0,0,0,f,30
8783,2,0,1,1,0,1,0,0,1,0,0,f,30
8784,3,0,0,0,0,1,0,1,0,0,0,f,30
8785,4,1,0,0,0,0,1,1,0,0,0,f,30
8786,5,1,1,0,0,1,1,0,0,0,1,f,30
8787,6,1,0,0,1,0,1,0,1,0,0,f,30
8788,7,0,0,0,0,1,1,0,0,0,0,f,30
8789,8,0,0,1,0,1,0,0,0,0,0,f,30
8790,9,0,0,0,0,1,0,0,0,0,0,f,30
8791,0,1,0,0,0,1,0,0,0,0,0,b,6
8792,1,0,0,1,0,0,0,0,0,0,0,b,6
8793,2,0,0,1,0,0,0,0,0,0,0,b,6
8794,3,0,0,1,0,0,0,0,0,0,0,b,6
8795,4,0,0,1,1,1,1,1,0,0,0,b,6
8796,5,0,0,1,0,0,0,0,1,0,0,b,6
8797,6,0,0,1,0,0,0,0,1,0,0,b,6
8798,7,0,0,1,0,0,0,0,1,0,0,b,6
8799,8,0,0,1,0,1,1,1,0,0,0,b,6
8800,9,0,0,0,0,0,0,0,0,1,0,b,6
8801,0,0,0,0,0,0,0,0,0,0,1,d,27
8802,1,0,0,0,0,0,0,0,1,0,0,d,27
8803,2,0,0,1,0,1,0,1,1,0,1,d,27
8804,3,0,0,0,0,0,0,1,1,0,1,d,27
8805,4,0,1,1,1,0,0,1,1,1,0,d,27
8806,5,0,0,1,0,0,0,1,1,0,0,d,27
8807,6,0,1,1,0,1,1,0,1,1,0,d,27
8808,7,0,0,1,0,0,0,0,0,1,0,d,27
8809,8,0,0,0,1,0,1,0,1,0,0,d,27
8810,9,1,0,0,1,0,1,0,1,0,0,d,27
8811,0,0,0,0,0,0,0,0,0,0,0,f,29
8812,1,0,0,0,1,0,1,1,0,0,0,f,29
8813,2,0,0,0,0,1,0,0,0,0,0,f,29
8814,3,0,0,0,0,1,0,0,0,1,0,f,29
8815,4,0,0,1,1,1,0,1,0,1,0,f,29
8816,5,0,1,0,0,1,0,0,0,0,1,f,29
8817,6,0,0,1,1,1,0,1,0,0,0,f,29
8818,7,1,0,1,0,1,0,0,0,0,0,f,29
8819,8,0,0,0,0,1,1,0,0,0,0,f,29
8820,9,1,1,0,0,1,1,0,1,0,0,f,29
8821,0,0,0,0,0,0,0,0,0,0,0,b,2
8822,1,0,0,1,0,0,0,0,0,0,0,b,2
8823,2,0,0,1,0,0,0,0,0,0,0,b,2
8824,3,0,0,1,0,0,0,0,1,0,0,b,2
8825,4,0,0,1,1,1,1,1,0,0,0,b,2
8826,5,0,0,1,0,0,0,0,1,0,0,b,2
8827,6,0,0,1,0,0,0,0,1,0,0,b,2
8828,7,0,0,1,0,0,0,0,1,0,0,b,2
8829,8,0,0,1,1,0,1,1,0,0,0,b,2
8830,9,0,0,0,0,0,0,0,0,0,0,b,2
8831,0,0,0,0,0,0,1,0,0,0,0,d,9
8832,1,1,0,0,0,0,0,0,1,0,0,d,9
8833,2,0,0,1,0,0,0,0,1,0,0,d,9
8834,3,0,0,0,0,0,0,1,1,0,0,d,9
8835,4,0,0,0,1,1,1,1,1,0,0,d,9
8836,5,0,0,1,0,1,0,0,0,1,0,d,9
8837,6,0,0,1,0,0,0,0,1,0,0,d,9
8838,7,0,0,1,0,0,1,0,1,0,0,d,9
8839,8,0,0,0,1,1,1,1,1,0,0,d,9
8840,9,0,0,0,0,1,0,0,0,0,0,d,9
8841,0,0,0,0,0,1,0,1,0,0,0,f,30
8842,1,0,0,0,0,0,1,1,0,1,0,f,30
8843,2,0,0,0,0,1,0,0,1,0,0,f,30
8844,3,0,0,0,0,1,0,1,0,0,0,f,30
8845,4,0,0,1,1,0,1,1,0,1,0,f,30
8846,5,0,0,0,0,0,0,0,0,0,1,f,30
8847,6,0,0,0,0,0,1,1,0,0,0,f,30
8848,7,0,0,0,1,1,0,1,1,0,0,f,30
8849,8,0,0,1,0,1,0,0,0,1,0,f,30
8850,9,0,0,0,0,0,1,0,0,0,0,f,30
8851,0,0,1,0,0,0,0,0,0,1,0,b,19
8852,1,0,0,1,0,0,0,0,0,0,0,b,19
8853,2,0,1,1,0,0,0,0,0,0,0,b,19
